date,T2M,NDVI,GDD_daily,GDD_cumsum,peak
2024-11-12,14.49,5367.369251533658,9.49,3820.350000000001,0
2024-11-13,13.18,5334.162244401116,8.18,3828.5300000000007,0
2024-11-14,13.39,5300.955237268576,8.39,3836.9200000000005,0
2024-11-15,15.41,5267.748230136034,10.41,3847.3300000000004,0
2024-11-16,13.95,5234.5412230034935,8.95,3856.28,0
2024-11-17,16.93,5231.279040172254,11.93,3868.21,0
2024-11-18,10.31,5228.016857341015,5.3100000000000005,3873.52,0
2024-11-19,6.26,5224.754674509776,1.2599999999999998,3874.78,0
2024-11-20,5.62,5221.492491678537,0.6200000000000001,3875.4,0
2024-11-21,10.1,5218.230308847297,5.1,3880.5,0
2024-11-22,11.3,5214.968126016058,6.300000000000001,3886.8,0
2024-11-23,7.87,5211.705943184818,2.87,3889.67,0
2024-11-24,7.51,5208.443760353579,2.51,3892.1800000000003,0
2024-11-25,6.88,5205.18157752234,1.88,3894.0600000000004,0
2024-11-26,9.31,5201.919394691101,4.3100000000000005,3898.3700000000003,0
2024-11-27,14.1,5198.6572118598615,9.1,3907.4700000000003,0
2024-11-28,8.25,5195.395029028622,3.25,3910.7200000000003,0
2024-11-29,7.71,5192.132846197383,2.71,3913.4300000000003,0
2024-11-30,7.2,5188.870663366144,2.2,3915.63,0
2024-12-01,8.46,5185.608480534905,3.460000000000001,3919.09,0
2024-12-02,9.05,5182.346297703665,4.050000000000001,3923.1400000000003,0
2024-12-03,9.75,5154.766541708815,4.75,3927.8900000000003,0
2024-12-04,9.01,5127.186785713964,4.01,3931.9000000000005,0
2024-12-05,7.61,5099.607029719114,2.6100000000000003,3934.5100000000007,0
2024-12-06,6.94,5072.027273724263,1.9400000000000004,3936.4500000000007,0
2024-12-07,5.78,5044.447517729413,0.7800000000000002,3937.230000000001,0
2024-12-08,4.83,5016.867761734563,0.0,3937.230000000001,0
2024-12-09,3.87,4989.288005739712,0.0,3937.230000000001,0
2024-12-10,6.31,4961.708249744862,1.3099999999999996,3938.540000000001,0
2024-12-11,6.12,4934.128493750011,1.12,3939.6600000000008,0
2024-12-12,2.59,4906.548737755161,0.0,3939.6600000000008,0
2024-12-13,3.8,4878.96898176031,0.0,3939.6600000000008,0
2024-12-14,3.35,4851.389225765461,0.0,3939.6600000000008,0
2024-12-15,3.42,4823.80946977061,0.0,3939.6600000000008,0
2024-12-16,4.84,4796.22971377576,0.0,3939.6600000000008,0
2024-12-17,5.05,4768.649957780909,0.04999999999999982,3939.710000000001,0
2024-12-18,4.43,4741.0702017860585,0.0,3939.710000000001,0
